ligando,atomos_glue,tipos,pose_TDP43_v2,pose_TDP43,pose_SOD1,pose_FUS
CHEMBL500720,4,CG0+G0,0,0,0,0
CHEMBL500726,4,CG0+G0,0,0,0,0
CHEMBL500735,4,CG0+G0,0,0,0,0
CHEMBL500747,4,CG0+G0,0,0,0,0
CHEMBL500803,4,CG0+G0,0,0,0,0
CHEMBL500867,4,CG0+G0,0,0,0,0
CHEMBL500879,4,CG0+G0,0,0,0,0
CHEMBL500907,4,CG0+G0,0,0,0,0
CHEMBL500949,4,CG0+G0,0,0,0,0
CHEMBL501004,4,CG0+G0,0,0,0,0
CHEMBL501006,4,CG0+G0,0,0,0,0
CHEMBL501027,4,CG0+G0,0,0,0,0
CHEMBL501078,4,CG0+G0,0,0,0,0
CHEMBL501080,4,CG0+G0,0,0,0,0
CHEMBL501105,4,CG0+G0,0,0,0,0
CHEMBL501106,4,CG0+G0,0,0,0,0
CHEMBL501119,4,CG0+G0,0,0,0,0
CHEMBL501121,4,CG0+G0,0,0,0,0
CHEMBL501123,4,CG0+G0,0,0,0,0
CHEMBL501133,4,CG0+G0,0,0,0,0
CHEMBL501137,4,CG0+G0,0,0,0,0
CHEMBL501140,4,CG0+G0,0,0,0,0
CHEMBL501201,4,CG0+G0,0,0,0,0
CHEMBL501260,4,CG0+G0,0,0,0,0
CHEMBL501287,4,CG0+G0,0,0,0,0
CHEMBL501300,4,CG0+G0,0,0,0,0
CHEMBL501301,4,CG0+G0,0,0,0,0
CHEMBL501308,4,CG0+G0,0,0,0,0
CHEMBL501331,4,CG0+G0,0,0,0,0
CHEMBL501360,4,CG0+G0,0,0,0,0
CHEMBL501362,4,CG0+G0,0,0,0,0
CHEMBL501376,4,CG0+G0,0,0,0,0
CHEMBL501408,4,CG0+G0,0,0,0,0
CHEMBL501411,4,CG0+G0,0,0,0,0
CHEMBL501428,4,CG0+G0,0,0,0,0
CHEMBL501443,4,CG0+G0,0,0,0,0
CHEMBL501469,4,CG0+G0,0,0,0,0
CHEMBL501592,4,CG0+G0,0,0,0,0
CHEMBL501596,4,CG0+G0,0,0,0,0
CHEMBL501605,4,CG0+G0,0,0,0,0
CHEMBL501611,4,CG0+G0,0,0,0,0
CHEMBL501640,4,CG0+G0,0,0,0,0
CHEMBL501643,4,CG0+G0,0,0,0,0
CHEMBL501652,4,CG0+G0,0,0,0,0
CHEMBL501660,4,CG0+G0,0,0,0,0
CHEMBL501670,4,CG0+G0,0,0,0,0
CHEMBL501700,4,CG0+G0,0,0,0,0
CHEMBL501704,4,CG0+G0,0,0,0,0
CHEMBL501707,4,CG0+G0,0,0,0,0
CHEMBL501733,4,CG0+G0,0,0,0,0
CHEMBL501734,4,CG0+G0,0,0,0,0
CHEMBL501756,4,CG0+G0,0,0,0,0
CHEMBL501775,4,CG0+G0,0,0,0,0
CHEMBL501776,4,CG0+G0,0,0,0,0
CHEMBL501811,4,CG0+G0,0,0,0,0
CHEMBL501840,4,CG0+G0,0,0,0,0
CHEMBL501887,4,CG0+G0,0,0,0,0
CHEMBL501891,4,CG0+G0,0,0,0,0
CHEMBL501897,4,CG0+G0,0,0,0,0
CHEMBL501901,4,CG0+G0,0,0,0,0
CHEMBL501921,4,CG0+G0,0,0,0,0
CHEMBL501924,4,CG0+G0,0,0,0,0
CHEMBL501939,4,CG0+G0,0,0,0,0
CHEMBL501978,4,CG0+G0,0,0,0,0
CHEMBL501981,4,CG0+G0,0,0,0,0
CHEMBL502019,4,CG0+G0,0,0,0,0
CHEMBL502037,4,CG0+G0,0,0,0,0
CHEMBL502132,4,CG0+G0,0,0,0,0
CHEMBL502148,4,CG0+G0,0,0,0,0
CHEMBL502150,4,CG0+G0,0,0,0,0
CHEMBL502205,4,CG0+G0,0,0,0,0
CHEMBL502207,4,CG0+G0,0,0,0,0
CHEMBL502215,4,CG0+G0,0,0,0,0
CHEMBL502298,4,CG0+G0,0,0,0,0
CHEMBL502300,4,CG0+G0,0,0,0,0
CHEMBL502338,4,CG0+G0,0,0,0,0
CHEMBL502347,4,CG0+G0,0,0,0,0
CHEMBL502353,4,CG0+G0,0,0,0,0
CHEMBL502394,4,CG0+G0,0,0,0,0
CHEMBL502401,4,CG0+G0,0,0,0,0
CHEMBL502419,4,CG0+G0,0,0,0,0
CHEMBL502425,4,CG0+G0,0,0,0,0
CHEMBL502449,4,CG0+G0,0,0,0,0
CHEMBL502455,4,CG0+G0,0,0,0,0
CHEMBL502459,4,CG0+G0,0,0,0,0
CHEMBL502491,4,CG0+G0,0,0,0,0
CHEMBL502493,4,CG0+G0,0,0,0,0
CHEMBL502495,4,CG0+G0,0,0,0,0
CHEMBL502511,4,CG0+G0,0,0,0,0
CHEMBL502574,4,CG0+G0,0,0,0,0
CHEMBL502578,4,CG0+G0,0,0,0,0
CHEMBL502592,4,CG0+G0,0,0,0,0
CHEMBL502615,4,CG0+G0,0,0,0,0
CHEMBL502625,4,CG0+G0,0,0,0,0
CHEMBL502645,4,CG0+G0,0,0,0,0
CHEMBL502659,4,CG0+G0,0,0,0,0
CHEMBL502675,4,CG0+G0,0,0,0,0
CHEMBL502779,4,CG0+G0,0,0,0,0
CHEMBL502787,4,CG0+G0,0,0,0,0
CHEMBL502799,4,CG0+G0,0,0,0,0
CHEMBL502848,4,CG0+G0,0,0,0,0
CHEMBL502902,4,CG0+G0,0,0,0,0
CHEMBL502903,4,CG0+G0,0,0,0,0
CHEMBL502938,4,CG0+G0,0,0,0,0
CHEMBL502942,4,CG0+G0,0,0,0,0
CHEMBL502969,4,CG0+G0,0,0,0,0
CHEMBL502976,4,CG0+G0,0,0,0,0
CHEMBL502989,4,CG0+G0,0,0,0,0
CHEMBL503002,4,CG0+G0,0,0,0,0
CHEMBL503036,4,CG0+G0,0,0,0,0
CHEMBL503039,4,CG0+G0,0,0,0,0
CHEMBL503092,4,CG0+G0,0,0,0,0
CHEMBL503094,4,CG0+G0,0,0,0,0
CHEMBL503111,4,CG0+G0,0,0,0,0
CHEMBL503113,4,CG0+G0,0,0,0,0
CHEMBL503127,4,CG0+G0,0,0,0,0
CHEMBL503146,4,CG0+G0,0,0,0,0
CHEMBL503154,4,CG0+G0,0,0,0,0
CHEMBL503171,4,CG0+G0,0,0,0,0
CHEMBL503178,4,CG0+G0,0,0,0,0
CHEMBL503192,4,CG0+G0,0,0,0,0
CHEMBL503208,4,CG0+G0,0,0,0,0
CHEMBL503226,4,CG0+G0,0,0,0,0
CHEMBL503230,4,CG0+G0,0,0,0,0
CHEMBL503241,4,CG0+G0,0,0,0,0
CHEMBL503244,4,CG0+G0,0,0,0,0
CHEMBL503257,4,CG0+G0,0,0,0,0
CHEMBL503279,4,CG0+G0,0,0,0,0
CHEMBL503282,4,CG0+G0,0,0,0,0
CHEMBL503295,4,CG0+G0,0,0,0,0
CHEMBL503300,4,CG0+G0,0,0,0,0
CHEMBL503307,4,CG0+G0,0,0,0,0
CHEMBL503318,4,CG0+G0,0,0,0,0
CHEMBL503332,4,CG0+G0,0,0,0,0
CHEMBL503341,4,CG0+G0,0,0,0,0
CHEMBL503365,4,CG0+G0,0,0,0,0
CHEMBL503369,4,CG0+G0,0,0,0,0
CHEMBL503386,4,CG0+G0,0,0,0,0
CHEMBL503387,4,CG0+G0,0,0,0,0
CHEMBL503401,4,CG0+G0,0,0,0,0
CHEMBL503472,4,CG0+G0,0,0,0,0
CHEMBL503475,4,CG0+G0,0,0,0,0
CHEMBL503476,4,CG0+G0,0,0,0,0
CHEMBL503534,4,CG0+G0,0,0,0,0
CHEMBL503540,4,CG0+G0,0,0,0,0
CHEMBL503555,4,CG0+G0,0,0,0,0
CHEMBL503577,4,CG0+G0,0,0,0,0
CHEMBL503580,4,CG0+G0,0,0,0,0
CHEMBL503581,4,CG0+G0,0,0,0,0
CHEMBL503594,4,CG0+G0,0,0,0,0
CHEMBL503601,4,CG0+G0,0,0,0,0
CHEMBL503613,4,CG0+G0,0,0,0,0
CHEMBL503627,4,CG0+G0,0,0,0,0
CHEMBL503640,4,CG0+G0,0,0,0,0
CHEMBL503671,4,CG0+G0,0,0,0,0
CHEMBL503688,4,CG0+G0,0,0,0,0
CHEMBL503716,4,CG0+G0,0,0,0,0
CHEMBL503718,4,CG0+G0,0,0,0,0
CHEMBL503720,4,CG0+G0,0,0,0,0
CHEMBL503727,4,CG0+G0,0,0,0,0
CHEMBL503732,4,CG0+G0,0,0,0,0
CHEMBL503758,4,CG0+G0,0,0,0,0
CHEMBL503765,4,CG0+G0,0,0,0,0
CHEMBL503820,4,CG0+G0,0,0,0,0
CHEMBL503851,4,CG0+G0,0,0,0,0
CHEMBL503853,4,CG0+G0,0,0,0,0
CHEMBL503854,4,CG0+G0,0,0,0,0
CHEMBL503859,4,CG0+G0,0,0,0,0
CHEMBL503868,4,CG0+G0,0,0,0,0
CHEMBL503927,4,CG0+G0,0,0,0,0
CHEMBL503941,4,CG0+G0,0,0,0,0
CHEMBL503969,4,CG0+G0,0,0,0,0
CHEMBL503976,4,CG0+G0,0,0,0,0
CHEMBL504022,4,CG0+G0,0,0,0,0
CHEMBL504043,4,CG0+G0,0,0,0,0
CHEMBL504100,4,CG0+G0,0,0,0,0
CHEMBL504131,4,CG0+G0,0,0,0,0
CHEMBL504167,4,CG0+G0,0,0,0,0
CHEMBL504170,4,CG0+G0,0,0,0,0
CHEMBL504183,4,CG0+G0,0,0,0,0
CHEMBL504195,4,CG0+G0,0,0,0,0
CHEMBL504198,4,CG0+G0,0,0,0,0
CHEMBL504208,4,CG0+G0,0,0,0,0
CHEMBL504215,4,CG0+G0,0,0,0,0
CHEMBL504220,4,CG0+G0,0,0,0,0
CHEMBL504227,4,CG0+G0,0,0,0,0
CHEMBL504230,4,CG0+G0,0,0,0,0
CHEMBL504274,4,CG0+G0,0,0,0,0
CHEMBL504284,4,CG0+G0,0,0,0,0
CHEMBL504290,4,CG0+G0,0,0,0,0
CHEMBL504312,4,CG0+G0,0,0,0,0
CHEMBL504328,4,CG0+G0,0,0,0,0
CHEMBL504340,4,CG0+G0,0,0,0,0
CHEMBL504341,4,CG0+G0,0,0,0,0
CHEMBL504361,4,CG0+G0,0,0,0,0
CHEMBL504385,4,CG0+G0,0,0,0,0
CHEMBL504387,4,CG0+G0,0,0,0,0
CHEMBL504404,4,CG0+G0,0,0,0,0
CHEMBL504431,4,CG0+G0,0,0,0,0
CHEMBL504435,4,CG0+G0,0,0,0,0
CHEMBL504449,4,CG0+G0,0,0,0,0
CHEMBL504455,4,CG0+G0,0,0,0,0
CHEMBL504485,4,CG0+G0,0,0,0,0
CHEMBL504490,4,CG0+G0,0,0,0,0
CHEMBL504525,4,CG0+G0,0,0,0,0
CHEMBL504536,4,CG0+G0,0,0,0,0
CHEMBL504554,4,CG0+G0,0,0,0,0
CHEMBL504557,4,CG0+G0,0,0,0,0
CHEMBL504570,4,CG0+G0,0,0,0,0
CHEMBL504602,4,CG0+G0,0,0,0,0
CHEMBL504608,4,CG0+G0,0,0,0,0
CHEMBL504609,4,CG0+G0,0,0,0,0
CHEMBL504701,4,CG0+G0,0,0,0,0
CHEMBL504716,4,CG0+G0,0,0,0,0
CHEMBL504723,4,CG0+G0,0,0,0,0
CHEMBL504737,4,CG0+G0,0,0,0,0
CHEMBL504771,4,CG0+G0,0,0,0,0
CHEMBL504779,4,CG0+G0,0,0,0,0
CHEMBL504819,4,CG0+G0,0,0,0,0
CHEMBL504841,4,CG0+G0,0,0,0,0
CHEMBL504851,4,CG0+G0,0,0,0,0
CHEMBL504887,4,CG0+G0,0,0,0,0
CHEMBL504901,4,CG0+G0,0,0,0,0
CHEMBL504913,4,CG0+G0,0,0,0,0
CHEMBL504915,4,CG0+G0,0,0,0,0
CHEMBL504936,4,CG0+G0,0,0,0,0
CHEMBL504938,4,CG0+G0,0,0,0,0
CHEMBL504953,4,CG0+G0,0,0,0,0
CHEMBL504966,4,CG0+G0,0,0,0,0
CHEMBL504970,4,CG0+G0,0,0,0,0
CHEMBL504984,4,CG0+G0,0,0,0,0
CHEMBL504994,4,CG0+G0,0,0,0,0
CHEMBL505000,4,CG0+G0,0,0,0,0
CHEMBL505026,4,CG0+G0,0,0,0,0
CHEMBL505027,4,CG0+G0,0,0,0,0
CHEMBL505030,4,CG0+G0,0,0,0,0
CHEMBL505032,4,CG0+G0,0,0,0,0
CHEMBL505039,4,CG0+G0,0,0,0,0
CHEMBL505052,4,CG0+G0,0,0,0,0
CHEMBL505058,4,CG0+G0,0,0,0,0
CHEMBL505080,4,CG0+G0,0,0,0,0
CHEMBL505088,4,CG0+G0,0,0,0,0
CHEMBL505090,4,CG0+G0,0,0,0,0
CHEMBL505098,4,CG0+G0,0,0,0,0
CHEMBL505101,4,CG0+G0,0,0,0,0
CHEMBL505109,4,CG0+G0,0,0,0,0
CHEMBL505144,4,CG0+G0,0,0,0,0
CHEMBL505152,4,CG0+G0,0,0,0,0
CHEMBL505186,4,CG0+G0,0,0,0,0
CHEMBL505203,4,CG0+G0,0,0,0,0
CHEMBL505204,4,CG0+G0,0,0,0,0
CHEMBL505228,4,CG0+G0,0,0,0,0
CHEMBL505235,4,CG0+G0,0,0,0,0
CHEMBL505250,4,CG0+G0,0,0,0,0
CHEMBL505258,4,CG0+G0,0,0,0,0
CHEMBL505263,4,CG0+G0,0,0,0,0
CHEMBL505269,4,CG0+G0,0,0,0,0
CHEMBL505273,4,CG0+G0,0,0,0,0
CHEMBL505278,4,CG0+G0,0,0,0,0
CHEMBL505294,4,CG0+G0,0,0,0,0
CHEMBL505320,4,CG0+G0,0,0,0,0
CHEMBL505354,4,CG0+G0,0,0,0,0
CHEMBL505358,4,CG0+G0,0,0,0,0
CHEMBL505361,4,CG0+G0,0,0,0,0
CHEMBL505419,4,CG0+G0,0,0,0,0
CHEMBL505464,4,CG0+G0,0,0,0,0
CHEMBL505466,4,CG0+G0,0,0,0,0
CHEMBL505471,4,CG0+G0,0,0,0,0
CHEMBL505477,4,CG0+G0,0,0,0,0
CHEMBL505481,4,CG0+G0,0,0,0,0
CHEMBL505496,4,CG0+G0,0,0,0,0
CHEMBL505510,4,CG0+G0,0,0,0,0
CHEMBL505541,4,CG0+G0,0,0,0,0
CHEMBL505577,4,CG0+G0,0,0,0,0
CHEMBL505579,4,CG0+G0,0,0,0,0
CHEMBL505596,4,CG0+G0,0,0,0,0
CHEMBL505608,4,CG0+G0,0,0,0,0
CHEMBL505630,4,CG0+G0,0,0,0,0
CHEMBL505639,4,CG0+G0,0,0,0,0
CHEMBL505660,4,CG0+G0,0,0,0,0
CHEMBL505667,4,CG0+G0,0,0,0,0
CHEMBL505678,4,CG0+G0,0,0,0,0
CHEMBL505682,4,CG0+G0,0,0,0,0
CHEMBL505696,4,CG0+G0,0,0,0,0
CHEMBL505702,4,CG0+G0,0,0,0,0
CHEMBL505734,4,CG0+G0,0,0,0,0
CHEMBL505741,4,CG0+G0,0,0,0,0
CHEMBL505767,4,CG0+G0,0,0,0,0
CHEMBL505770,4,CG0+G0,0,0,0,0
CHEMBL505771,4,CG0+G0,0,0,0,0
CHEMBL505773,4,CG0+G0,0,0,0,0
CHEMBL505780,4,CG0+G0,0,0,0,0
CHEMBL505828,4,CG0+G0,0,0,0,0
CHEMBL505858,4,CG0+G0,0,0,0,0
CHEMBL505870,4,CG0+G0,0,0,0,0
CHEMBL505879,4,CG0+G0,0,0,0,0
CHEMBL505904,4,CG0+G0,0,0,0,0
CHEMBL505907,4,CG0+G0,0,0,0,0
CHEMBL505956,4,CG0+G0,0,0,0,0
CHEMBL505974,4,CG0+G0,0,0,0,0
CHEMBL505980,4,CG0+G0,0,0,0,0
CHEMBL505987,4,CG0+G0,0,0,0,0
CHEMBL505993,4,CG0+G0,0,0,0,0
CHEMBL506017,4,CG0+G0,0,0,0,0
CHEMBL506023,4,CG0+G0,0,0,0,0
CHEMBL506030,4,CG0+G0,0,0,0,0
CHEMBL506041,4,CG0+G0,0,0,0,0
CHEMBL506051,4,CG0+G0,0,0,0,0
CHEMBL506054,4,CG0+G0,0,0,0,0
CHEMBL506067,4,CG0+G0,0,0,0,0
CHEMBL506075,4,CG0+G0,0,0,0,0
CHEMBL506100,4,CG0+G0,0,0,0,0
CHEMBL506104,4,CG0+G0,0,0,0,0
CHEMBL506170,4,CG0+G0,0,0,0,0
CHEMBL506191,4,CG0+G0,0,0,0,0
CHEMBL506206,4,CG0+G0,0,0,0,0
CHEMBL506213,4,CG0+G0,0,0,0,0
CHEMBL506232,4,CG0+G0,0,0,0,0
CHEMBL506235,4,CG0+G0,0,0,0,0
CHEMBL506248,4,CG0+G0,0,0,0,0
CHEMBL506249,4,CG0+G0,0,0,0,0
CHEMBL506253,4,CG0+G0,0,0,0,0
CHEMBL506258,4,CG0+G0,0,0,0,0
CHEMBL506264,4,CG0+G0,0,0,0,0
CHEMBL506279,4,CG0+G0,0,0,0,0
CHEMBL506300,4,CG0+G0,0,0,0,0
CHEMBL506303,4,CG0+G0,0,0,0,0
CHEMBL506312,4,CG0+G0,0,0,0,0
CHEMBL506323,4,CG0+G0,0,0,0,0
CHEMBL506328,4,CG0+G0,0,0,0,0
CHEMBL506333,4,CG0+G0,0,0,0,0
CHEMBL506339,4,CG0+G0,0,0,0,0
CHEMBL506355,4,CG0+G0,0,0,0,0
CHEMBL506363,4,CG0+G0,0,0,0,0
CHEMBL506402,4,CG0+G0,0,0,0,0
CHEMBL506411,4,CG0+G0,0,0,0,0
CHEMBL506505,4,CG0+G0,0,0,0,0
CHEMBL506509,4,CG0+G0,0,0,0,0
CHEMBL506510,4,CG0+G0,0,0,0,0
CHEMBL506512,4,CG0+G0,0,0,0,0
CHEMBL506557,4,CG0+G0,0,0,0,0
CHEMBL506600,4,CG0+G0,0,0,0,0
CHEMBL506616,4,CG0+G0,0,0,0,0
CHEMBL506620,4,CG0+G0,0,0,0,0
CHEMBL506636,4,CG0+G0,0,0,0,0
CHEMBL506679,4,CG0+G0,0,0,0,0
CHEMBL506690,4,CG0+G0,0,0,0,0
CHEMBL506695,4,CG0+G0,0,0,0,0
CHEMBL506708,4,CG0+G0,0,0,0,0
CHEMBL506709,4,CG0+G0,0,0,0,0
CHEMBL506720,4,CG0+G0,0,0,0,0
CHEMBL506761,4,CG0+G0,0,0,0,0
CHEMBL506777,4,CG0+G0,0,0,0,0
CHEMBL506783,4,CG0+G0,0,0,0,0
CHEMBL506792,4,CG0+G0,0,0,0,0
CHEMBL506817,4,CG0+G0,0,0,0,0
CHEMBL506833,4,CG0+G0,0,0,0,0
CHEMBL506863,4,CG0+G0,0,0,0,0
CHEMBL506892,4,CG0+G0,0,0,0,0
CHEMBL506955,4,CG0+G0,0,0,0,0
CHEMBL506995,4,CG0+G0,0,0,0,0
CHEMBL507009,4,CG0+G0,0,0,0,0
CHEMBL507048,4,CG0+G0,0,0,0,0
CHEMBL507052,4,CG0+G0,0,0,0,0
CHEMBL507055,4,CG0+G0,0,0,0,0
CHEMBL507061,4,CG0+G0,0,0,0,0
CHEMBL507066,4,CG0+G0,0,0,0,0
CHEMBL507081,4,CG0+G0,0,0,0,0
CHEMBL507117,4,CG0+G0,0,0,0,0
CHEMBL507141,4,CG0+G0,0,0,0,0
CHEMBL507157,4,CG0+G0,0,0,0,0
CHEMBL507160,4,CG0+G0,0,0,0,0
CHEMBL507178,4,CG0+G0,0,0,0,0
CHEMBL507187,4,CG0+G0,0,0,0,0
CHEMBL507191,4,CG0+G0,0,0,0,0
CHEMBL507210,4,CG0+G0,0,0,0,0
CHEMBL507213,4,CG0+G0,0,0,0,0
CHEMBL507214,4,CG0+G0,0,0,0,0
CHEMBL507228,4,CG0+G0,0,0,0,0
CHEMBL507231,4,CG0+G0,0,0,0,0
CHEMBL507250,4,CG0+G0,0,0,0,0
CHEMBL507266,4,CG0+G0,0,0,0,0
CHEMBL507273,4,CG0+G0,0,0,0,0
CHEMBL507301,4,CG0+G0,0,0,0,0
CHEMBL507308,4,CG0+G0,0,0,0,0
CHEMBL507336,4,CG0+G0,0,0,0,0
CHEMBL507406,4,CG0+G0,0,0,0,0
CHEMBL507417,4,CG0+G0,0,0,0,0
CHEMBL507441,4,CG0+G0,0,0,0,0
CHEMBL507458,4,CG0+G0,0,0,0,0
CHEMBL507468,4,CG0+G0,0,0,0,0
CHEMBL507470,4,CG0+G0,0,0,0,0
CHEMBL507519,4,CG0+G0,0,0,0,0
CHEMBL507589,4,CG0+G0,0,0,0,0
CHEMBL507602,4,CG0+G0,0,0,0,0
CHEMBL507608,4,CG0+G0,0,0,0,0
CHEMBL507647,4,CG0+G0,0,0,0,0
CHEMBL507673,4,CG0+G0,0,0,0,0
CHEMBL507675,4,CG0+G0,0,0,0,0
CHEMBL507685,4,CG0+G0,0,0,0,0
CHEMBL507715,4,CG0+G0,0,0,0,0
CHEMBL507717,4,CG0+G0,0,0,0,0
CHEMBL507738,4,CG0+G0,0,0,0,0
CHEMBL507739,4,CG0+G0,0,0,0,0
CHEMBL507742,4,CG0+G0,0,0,0,0
CHEMBL507745,4,CG0+G0,0,0,0,0
CHEMBL507752,4,CG0+G0,0,0,0,0
CHEMBL507753,4,CG0+G0,0,0,0,0
CHEMBL507757,4,CG0+G0,0,0,0,0
CHEMBL507763,4,CG0+G0,0,0,0,0
CHEMBL507772,4,CG0+G0,0,0,0,0
CHEMBL507778,4,CG0+G0,0,0,0,0
CHEMBL507786,4,CG0+G0,0,0,0,0
CHEMBL507792,4,CG0+G0,0,0,0,0
CHEMBL507798,4,CG0+G0,0,0,0,0
CHEMBL507816,4,CG0+G0,0,0,0,0
CHEMBL507833,4,CG0+G0,0,0,0,0
CHEMBL507856,4,CG0+G0,0,0,0,0
CHEMBL507858,4,CG0+G0,0,0,0,0
CHEMBL507859,4,CG0+G0,0,0,0,0
CHEMBL507863,4,CG0+G0,0,0,0,0
CHEMBL507865,4,CG0+G0,0,0,0,0
CHEMBL507887,4,CG0+G0,0,0,0,0
CHEMBL507892,4,CG0+G0,0,0,0,0
CHEMBL507907,4,CG0+G0,0,0,0,0
CHEMBL507923,4,CG0+G0,0,0,0,0
CHEMBL507933,4,CG0+G0,0,0,0,0
CHEMBL507980,4,CG0+G0,0,0,0,0
CHEMBL507985,4,CG0+G0,0,0,0,0
CHEMBL507995,4,CG0+G0,0,0,0,0
CHEMBL508017,4,CG0+G0,0,0,0,0
CHEMBL508034,4,CG0+G0,0,0,0,0
CHEMBL508037,4,CG0+G0,0,0,0,0
CHEMBL508049,4,CG0+G0,0,0,0,0
CHEMBL508054,4,CG0+G0,0,0,0,0
CHEMBL508061,4,CG0+G0,0,0,0,0
CHEMBL508145,4,CG0+G0,0,0,0,0
CHEMBL508170,4,CG0+G0,0,0,0,0
CHEMBL508172,4,CG0+G0,0,0,0,0
CHEMBL508207,4,CG0+G0,0,0,0,0
CHEMBL508223,4,CG0+G0,0,0,0,0
CHEMBL508232,4,CG0+G0,0,0,0,0
CHEMBL508234,4,CG0+G0,0,0,0,0
CHEMBL508254,4,CG0+G0,0,0,0,0
CHEMBL508263,4,CG0+G0,0,0,0,0
CHEMBL508272,4,CG0+G0,0,0,0,0
CHEMBL508289,4,CG0+G0,0,0,0,0
CHEMBL508310,4,CG0+G0,0,0,0,0
CHEMBL508318,4,CG0+G0,0,0,0,0
CHEMBL508345,4,CG0+G0,0,0,0,0
CHEMBL508360,4,CG0+G0,0,0,0,0
CHEMBL508383,4,CG0+G0,0,0,0,0
CHEMBL508418,4,CG0+G0,0,0,0,0
CHEMBL508426,4,CG0+G0,0,0,0,0
CHEMBL508446,4,CG0+G0,0,0,0,0
CHEMBL508460,4,CG0+G0,0,0,0,0
CHEMBL508470,4,CG0+G0,0,0,0,0
CHEMBL508484,4,CG0+G0,0,0,0,0
CHEMBL508498,4,CG0+G0,0,0,0,0
CHEMBL508522,4,CG0+G0,0,0,0,0
CHEMBL508569,4,CG0+G0,0,0,0,0
CHEMBL508581,4,CG0+G0,0,0,0,0
CHEMBL508639,4,CG0+G0,0,0,0,0
CHEMBL508640,4,CG0+G0,0,0,0,0
CHEMBL508660,4,CG0+G0,0,0,0,0
CHEMBL508677,4,CG0+G0,0,0,0,0
CHEMBL508688,4,CG0+G0,0,0,0,0
CHEMBL508689,4,CG0+G0,0,0,0,0
CHEMBL508741,4,CG0+G0,0,0,0,0
CHEMBL508743,4,CG0+G0,0,0,0,0
CHEMBL508745,4,CG0+G0,0,0,0,0
CHEMBL508757,4,CG0+G0,0,0,0,0
CHEMBL508830,4,CG0+G0,0,0,0,0
CHEMBL508884,4,CG0+G0,0,0,0,0
CHEMBL508889,4,CG0+G0,0,0,0,0
CHEMBL508912,4,CG0+G0,0,0,0,0
CHEMBL508926,4,CG0+G0,0,0,0,0
CHEMBL508944,4,CG0+G0,0,0,0,0
CHEMBL508956,4,CG0+G0,0,0,0,0
CHEMBL508957,4,CG0+G0,0,0,0,0
CHEMBL508971,4,CG0+G0,0,0,0,0
CHEMBL508980,4,CG0+G0,0,0,0,0
CHEMBL509008,4,CG0+G0,0,0,0,0
CHEMBL509009,4,CG0+G0,0,0,0,0
CHEMBL509024,4,CG0+G0,0,0,0,0
CHEMBL509042,4,CG0+G0,0,0,0,0
CHEMBL509043,4,CG0+G0,0,0,0,0
CHEMBL509105,4,CG0+G0,0,0,0,0
CHEMBL509111,4,CG0+G0,0,0,0,0
CHEMBL509120,4,CG0+G0,0,0,0,0
CHEMBL509128,4,CG0+G0,0,0,0,0
CHEMBL509130,4,CG0+G0,0,0,0,0
CHEMBL509147,4,CG0+G0,0,0,0,0
CHEMBL509159,4,CG0+G0,0,0,0,0
CHEMBL509162,4,CG0+G0,0,0,0,0
CHEMBL509174,4,CG0+G0,0,0,0,0
CHEMBL509178,4,CG0+G0,0,0,0,0
CHEMBL509201,4,CG0+G0,0,0,0,0
CHEMBL509209,4,CG0+G0,0,0,0,0
CHEMBL509211,4,CG0+G0,0,0,0,0
CHEMBL509212,4,CG0+G0,0,0,0,0
CHEMBL509215,4,CG0+G0,0,0,0,0
CHEMBL509217,4,CG0+G0,0,0,0,0
CHEMBL509227,4,CG0+G0,0,0,0,0
CHEMBL509235,4,CG0+G0,0,0,0,0
CHEMBL509244,4,CG0+G0,0,0,0,0
CHEMBL509275,4,CG0+G0,0,0,0,0
CHEMBL509284,4,CG0+G0,0,0,0,0
CHEMBL509287,4,CG0+G0,0,0,0,0
CHEMBL509321,4,CG0+G0,0,0,0,0
CHEMBL509341,4,CG0+G0,0,0,0,0
CHEMBL509351,4,CG0+G0,0,0,0,0
CHEMBL509364,4,CG0+G0,0,0,0,0
CHEMBL509371,4,CG0+G0,0,0,0,0
CHEMBL509380,4,CG0+G0,0,0,0,0
CHEMBL509396,4,CG0+G0,0,0,0,0
CHEMBL509404,4,CG0+G0,0,0,0,0
CHEMBL509415,4,CG0+G0,0,0,0,0
CHEMBL509416,4,CG0+G0,0,0,0,0
CHEMBL509420,4,CG0+G0,0,0,0,0
CHEMBL509427,4,CG0+G0,0,0,0,0
CHEMBL509444,4,CG0+G0,0,0,0,0
CHEMBL509462,4,CG0+G0,0,0,0,0
CHEMBL509463,4,CG0+G0,0,0,0,0
CHEMBL509470,4,CG0+G0,0,0,0,0
CHEMBL509477,4,CG0+G0,0,0,0,0
CHEMBL509479,4,CG0+G0,0,0,0,0
CHEMBL509482,4,CG0+G0,0,0,0,0
CHEMBL509483,4,CG0+G0,0,0,0,0
CHEMBL509489,4,CG0+G0,0,0,0,0
CHEMBL509506,4,CG0+G0,0,0,0,0
CHEMBL509507,4,CG0+G0,0,0,0,0
CHEMBL509518,4,CG0+G0,0,0,0,0
CHEMBL509524,4,CG0+G0,0,0,0,0
CHEMBL509526,4,CG0+G0,0,0,0,0
CHEMBL509527,4,CG0+G0,0,0,0,0
